transaction_id,full_date,day,month,quarter,year,weekday,product_key,product_name,category,subcategory,unit_price,store_key,store_name,city,state,quantity,discount,gross_amount,net_amount,lag_1,lag_3,lag_7,rolling_mean_3,rolling_mean_7,predicted_quantity
21017,2025-06-09,9,6,2,2025,1,7,131,0,8,1599.0,15,72,16,5,2,10.0,3198.0,2878.2,2.0,0.0,0.0,0.0,0.0,2.1856785
16305,2024-03-19,19,3,1,2024,5,7,131,0,8,1599.0,18,69,16,5,4,0.0,6396.0,6396.0,0.0,0.0,0.0,0.0,0.0,4.253669
21819,2025-03-16,16,3,1,2025,3,7,131,0,8,1599.0,18,69,16,5,4,0.0,6396.0,6396.0,4.0,0.0,0.0,0.0,0.0,4.091003
15519,2024-07-27,27,7,3,2024,2,7,131,0,8,1599.0,26,23,6,12,2,0.0,3198.0,3198.0,0.0,0.0,0.0,0.0,0.0,3.6145363
21033,2025-07-26,26,7,3,2025,2,7,131,0,8,1599.0,26,23,6,12,2,0.0,3198.0,3198.0,2.0,0.0,0.0,0.0,0.0,2.0971568
16779,2024-01-10,10,1,1,2024,6,7,131,0,8,1599.0,49,48,12,22,5,0.0,7995.0,7995.0,0.0,0.0,0.0,0.0,0.0,4.0467525
22293,2025-09-26,26,9,3,2025,0,7,131,0,8,1599.0,49,48,12,22,5,0.0,7995.0,7995.0,5.0,0.0,0.0,0.0,0.0,4.829356
16403,2024-06-05,5,6,2,2024,6,7,131,0,8,1599.0,51,49,12,22,5,0.0,7995.0,7995.0,0.0,0.0,0.0,0.0,0.0,3.855109
21917,2025-06-05,5,6,2,2025,4,7,131,0,8,1599.0,51,49,12,22,5,0.0,7995.0,7995.0,5.0,0.0,0.0,0.0,0.0,4.867353
14075,2024-05-29,29,5,2,2024,6,7,131,0,8,1599.0,52,52,12,22,3,0.0,4797.0,4797.0,0.0,0.0,0.0,0.0,0.0,3.8110683
19589,2025-05-28,28,5,2,2025,6,7,131,0,8,1599.0,52,52,12,22,3,0.0,4797.0,4797.0,3.0,0.0,0.0,0.0,0.0,2.8825612
16235,2024-02-01,1,2,1,2024,4,7,131,0,8,1599.0,61,138,36,27,2,0.0,3198.0,3198.0,0.0,0.0,0.0,0.0,0.0,4.0817614
21749,2025-02-01,1,2,1,2025,2,7,131,0,8,1599.0,61,138,36,27,2,0.0,3198.0,3198.0,2.0,0.0,0.0,0.0,0.0,2.111266
13450,2024-06-04,4,6,2,2024,5,7,131,0,8,1599.0,65,190,50,15,2,0.0,3198.0,3198.0,0.0,0.0,0.0,0.0,0.0,4.77007
18964,2025-05-04,4,5,2,2025,3,7,131,0,8,1599.0,65,190,50,15,2,0.0,3198.0,3198.0,2.0,0.0,0.0,0.0,0.0,2.304929
23450,2026-07-02,2,7,3,2026,4,7,131,0,8,1599.0,65,190,50,15,2,0.0,3198.0,3198.0,2.0,0.0,0.0,0.0,0.0,2.3091514
14744,2024-05-13,13,5,2,2024,1,7,131,0,8,1599.0,93,213,59,7,4,0.0,6396.0,6396.0,0.0,0.0,0.0,0.0,0.0,3.6829321
20258,2025-05-13,13,5,2,2025,5,7,131,0,8,1599.0,93,213,59,7,4,0.0,6396.0,6396.0,4.0,0.0,0.0,0.0,0.0,4.1598263
12587,2024-05-12,12,5,2,2024,3,7,131,0,8,1599.0,94,216,59,7,4,0.0,6396.0,6396.0,0.0,0.0,0.0,0.0,0.0,3.3713999
18101,2025-06-12,12,6,2,2025,4,7,131,0,8,1599.0,94,216,59,7,4,0.0,6396.0,6396.0,4.0,0.0,0.0,0.0,0.0,4.1000457
22587,2026-11-06,6,11,4,2026,0,7,131,0,8,1599.0,94,216,59,7,4,0.0,6396.0,6396.0,4.0,0.0,0.0,0.0,0.0,3.8830187
16868,2024-06-28,28,6,2,2024,0,7,131,0,8,1599.0,105,55,13,22,3,0.0,4797.0,4797.0,0.0,0.0,0.0,0.0,0.0,3.9112659
22382,2025-06-27,27,6,2,2025,0,7,131,0,8,1599.0,105,55,13,22,3,0.0,4797.0,4797.0,3.0,0.0,0.0,0.0,0.0,2.9814782
14726,2024-04-02,2,4,2,2024,5,7,131,0,8,1599.0,142,31,8,14,2,15.0,3198.0,2718.3,0.0,0.0,0.0,0.0,0.0,3.396831
20240,2025-03-02,2,3,1,2025,3,7,131,0,8,1599.0,142,31,8,14,2,15.0,3198.0,2718.3,2.0,0.0,0.0,0.0,0.0,2.0584888
13770,2024-10-13,13,10,4,2024,3,7,131,0,8,1599.0,144,33,8,14,4,0.0,6396.0,6396.0,0.0,0.0,0.0,0.0,0.0,3.5963802
19284,2025-12-10,10,12,4,2025,6,7,131,0,8,1599.0,144,33,8,14,4,0.0,6396.0,6396.0,4.0,0.0,0.0,0.0,0.0,3.7492073
23770,2026-08-05,5,8,3,2026,6,7,131,0,8,1599.0,144,33,8,14,4,0.0,6396.0,6396.0,4.0,0.0,0.0,0.0,0.0,3.8514183
14580,2024-11-15,15,11,4,2024,0,7,131,0,8,1599.0,146,183,49,2,3,0.0,4797.0,4797.0,0.0,0.0,0.0,0.0,0.0,3.9155557
20094,2025-11-15,15,11,4,2025,2,7,131,0,8,1599.0,146,183,49,2,3,0.0,4797.0,4797.0,3.0,0.0,0.0,0.0,0.0,2.945101
14016,2024-01-29,29,1,1,2024,1,7,131,0,8,1599.0,186,84,20,14,1,10.0,1599.0,1439.1,0.0,0.0,0.0,0.0,0.0,2.184715
19530,2025-01-29,29,1,1,2025,6,7,131,0,8,1599.0,186,84,20,14,1,10.0,1599.0,1439.1,1.0,0.0,0.0,0.0,0.0,0.71843886
16332,2024-08-14,14,8,3,2024,6,7,131,0,8,1599.0,240,217,60,15,4,0.0,6396.0,6396.0,0.0,0.0,0.0,0.0,0.0,3.3040154
21846,2025-10-08,8,10,4,2025,6,7,131,0,8,1599.0,240,217,60,15,4,0.0,6396.0,6396.0,4.0,0.0,0.0,0.0,0.0,4.0973377
16879,2024-10-21,21,10,4,2024,1,8,132,8,19,699.0,2,159,42,15,4,5.0,2796.0,2656.2,0.0,0.0,0.0,0.0,0.0,3.7821312
22393,2025-10-19,19,10,4,2025,3,8,132,8,19,699.0,2,159,42,15,4,5.0,2796.0,2656.2,4.0,0.0,0.0,0.0,0.0,4.02491
14020,2024-04-26,26,4,2,2024,0,8,132,8,19,699.0,12,157,42,15,4,0.0,2796.0,2796.0,0.0,0.0,0.0,0.0,0.0,6.099849
19534,2025-04-25,25,4,2,2025,0,8,132,8,19,699.0,12,157,42,15,4,0.0,2796.0,2796.0,4.0,0.0,0.0,0.0,0.0,4.6729746
13168,2024-11-16,16,11,4,2024,2,8,132,8,19,699.0,14,70,16,5,1,0.0,699.0,699.0,0.0,0.0,0.0,0.0,0.0,4.2716722
18682,2025-11-16,16,11,4,2025,3,8,132,8,19,699.0,14,70,16,5,1,0.0,699.0,699.0,1.0,0.0,0.0,0.0,0.0,0.9725347
23168,2026-05-31,31,5,2,2026,3,8,132,8,19,699.0,14,70,16,5,1,0.0,699.0,699.0,1.0,0.0,0.0,0.0,0.0,1.1654674
16760,2024-08-09,9,8,3,2024,0,8,132,8,19,699.0,36,92,24,23,40,5.0,27960.0,26562.0,0.0,0.0,0.0,0.0,0.0,17.754616
22274,2025-05-09,9,5,2,2025,0,8,132,8,19,699.0,36,92,24,23,40,5.0,27960.0,26562.0,40.0,0.0,0.0,0.0,0.0,41.09988
12907,2024-04-27,27,4,2,2024,2,8,132,8,19,699.0,39,94,24,23,9,20.0,6291.0,5032.8,0.0,0.0,0.0,0.0,0.0,5.4053392
18421,2025-04-27,27,4,2,2025,3,8,132,8,19,699.0,39,94,24,23,9,20.0,6291.0,5032.8,9.0,0.0,0.0,0.0,0.0,9.230302
22907,2026-02-15,15,2,1,2026,3,8,132,8,19,699.0,39,94,24,23,9,20.0,6291.0,5032.8,9.0,0.0,0.0,0.0,0.0,9.205088
16204,2024-01-12,12,1,1,2024,0,8,132,8,19,699.0,41,95,24,23,3,10.0,2097.0,1887.3,0.0,0.0,0.0,0.0,0.0,7.663917
21718,2025-01-12,12,1,1,2025,3,8,132,8,19,699.0,41,95,24,23,3,10.0,2097.0,1887.3,3.0,0.0,0.0,0.0,0.0,4.5155363
14380,2024-11-10,10,11,4,2024,3,8,132,8,19,699.0,60,135,36,27,3,0.0,2097.0,2097.0,0.0,0.0,0.0,0.0,0.0,4.0069675
19894,2025-09-10,10,9,3,2025,6,8,132,8,19,699.0,60,135,36,27,3,0.0,2097.0,2097.0,3.0,0.0,0.0,0.0,0.0,3.1828628
12143,2024-04-08,8,4,2,2024,1,8,132,8,19,699.0,71,192,50,15,3,5.0,2097.0,1992.15,0.0,0.0,0.0,0.0,0.0,4.195688
17657,2025-03-08,8,3,1,2025,2,8,132,8,19,699.0,71,192,50,15,3,5.0,2097.0,1992.15,3.0,0.0,0.0,0.0,0.0,3.1579845
17143,2026-03-29,29,3,1,2026,3,8,132,8,19,699.0,71,192,50,15,3,5.0,2097.0,1992.15,3.0,0.0,0.0,0.0,0.0,3.1579845
12034,2024-06-09,9,6,2,2024,3,8,132,8,19,699.0,78,8,1,7,3,0.0,2097.0,2097.0,0.0,0.0,0.0,0.0,0.0,4.2837157
17430,2025-08-31,31,8,3,2025,3,8,132,8,19,699.0,78,8,1,7,3,0.0,2097.0,2097.0,3.0,0.0,0.0,0.0,0.0,2.8495378
17034,2026-04-14,14,4,2,2026,5,8,132,8,19,699.0,78,8,1,7,3,0.0,2097.0,2097.0,3.0,0.0,0.0,0.0,0.0,2.8720288
14495,2024-01-04,4,1,1,2024,4,8,132,8,19,699.0,80,111,29,21,3,10.0,2097.0,1887.3,0.0,0.0,0.0,0.0,0.0,2.525478
20009,2025-01-04,4,1,1,2025,2,8,132,8,19,699.0,80,111,29,21,3,10.0,2097.0,1887.3,3.0,0.0,0.0,0.0,0.0,2.7752814
13098,2024-11-20,20,11,4,2024,6,8,132,8,19,699.0,95,103,26,14,3,5.0,2097.0,1992.15,0.0,0.0,0.0,0.0,0.0,3.722141
18612,2025-11-21,21,11,4,2025,0,8,132,8,19,699.0,95,103,26,14,3,5.0,2097.0,1992.15,3.0,0.0,0.0,0.0,0.0,4.519922
23098,2026-02-06,6,2,1,2026,0,8,132,8,19,699.0,95,103,26,14,3,5.0,2097.0,1992.15,3.0,0.0,0.0,0.0,0.0,3.6313434
12092,2024-03-14,14,3,1,2024,4,8,132,8,19,699.0,138,175,45,15,3,0.0,2097.0,2097.0,0.0,0.0,0.0,0.0,0.0,3.068949
17607,2025-03-13,13,3,1,2025,4,8,132,8,19,699.0,138,175,45,15,3,0.0,2097.0,2097.0,3.0,0.0,0.0,0.0,0.0,2.8971753
17092,2026-01-26,26,1,1,2026,1,8,132,8,19,699.0,138,175,45,15,3,0.0,2097.0,2097.0,3.0,0.0,0.0,0.0,0.0,3.1730385
14262,2024-11-19,19,11,4,2024,5,8,132,8,19,699.0,202,118,31,7,2,0.0,1398.0,1398.0,0.0,0.0,0.0,0.0,0.0,3.0891597
19776,2025-11-20,20,11,4,2025,4,8,132,8,19,699.0,202,118,31,7,2,0.0,1398.0,1398.0,2.0,0.0,0.0,0.0,0.0,1.8796195
15821,2024-08-20,20,8,3,2024,5,8,132,8,19,699.0,209,17,5,12,4,0.0,2796.0,2796.0,0.0,0.0,0.0,0.0,0.0,3.9756083
21335,2025-08-18,18,8,3,2025,1,8,132,8,19,699.0,209,17,5,12,4,0.0,2796.0,2796.0,4.0,0.0,0.0,0.0,0.0,3.8006716
16313,2024-09-14,14,9,3,2024,2,8,132,8,19,699.0,223,203,54,19,5,0.0,3495.0,3495.0,0.0,0.0,0.0,0.0,0.0,3.1894135
21827,2025-09-14,14,9,3,2025,3,8,132,8,19,699.0,223,203,54,19,5,0.0,3495.0,3495.0,5.0,0.0,0.0,0.0,0.0,4.852188
14251,2024-10-29,29,10,4,2024,5,8,132,8,19,699.0,236,76,17,25,1,10.0,699.0,629.1,0.0,0.0,0.0,0.0,0.0,3.021393
19765,2025-10-24,24,10,4,2025,0,8,132,8,19,699.0,236,76,17,25,1,10.0,699.0,629.1,1.0,0.0,0.0,0.0,0.0,2.2347338
13282,2024-01-27,27,1,1,2024,2,9,497,4,4,54999.0,1,154,42,15,3,0.0,164997.0,164997.0,0.0,0.0,0.0,0.0,0.0,3.1337051
18796,2025-01-26,26,1,1,2025,3,9,497,4,4,54999.0,1,154,42,15,3,0.0,164997.0,164997.0,3.0,0.0,0.0,0.0,0.0,2.939993
23282,2026-09-01,1,9,3,2026,5,9,497,4,4,54999.0,1,154,42,15,3,0.0,164997.0,164997.0,3.0,0.0,0.0,0.0,0.0,2.9984932
14425,2024-10-17,17,10,4,2024,4,9,497,4,4,54999.0,15,72,16,5,15,0.0,824985.0,824985.0,0.0,0.0,0.0,0.0,0.0,8.736482
19939,2025-10-18,18,10,4,2025,2,9,497,4,4,54999.0,15,72,16,5,15,0.0,824985.0,824985.0,15.0,0.0,0.0,0.0,0.0,15.137822
14984,2024-01-31,31,1,1,2024,6,9,497,4,4,54999.0,16,67,16,5,2,5.0,109998.0,104498.1,0.0,0.0,0.0,0.0,0.0,4.098529
20498,2025-01-31,31,1,1,2025,0,9,497,4,4,54999.0,16,67,16,5,2,5.0,109998.0,104498.1,2.0,0.0,0.0,0.0,0.0,2.2689924
13566,2024-12-04,4,12,4,2024,6,9,497,4,4,54999.0,20,66,16,5,3,15.0,164997.0,140247.45,0.0,0.0,0.0,0.0,0.0,4.3602233
13222,2024-12-25,25,12,4,2024,6,9,497,4,4,54999.0,20,66,16,5,1,0.0,54999.0,54999.0,3.0,0.0,0.0,0.0,0.0,1.6143658
19080,2025-12-04,4,12,4,2025,4,9,497,4,4,54999.0,20,66,16,5,3,15.0,164997.0,140247.45,1.0,0.0,0.0,0.0,0.0,1.422213
18737,2025-12-25,25,12,4,2025,4,9,497,4,4,54999.0,20,66,16,5,1,0.0,54999.0,54999.0,3.0,3.0,0.0,2.333333333333333,0.0,1.8223655
23222,2026-06-23,23,6,2,2026,5,9,497,4,4,54999.0,20,66,16,5,1,0.0,54999.0,54999.0,1.0,1.0,0.0,1.6666666666666667,0.0,0.98559743
23566,2026-09-02,2,9,3,2026,6,9,497,4,4,54999.0,20,66,16,5,3,15.0,164997.0,140247.45,1.0,3.0,0.0,1.6666666666666667,0.0,1.0029584
14171,2024-11-01,1,11,4,2024,0,9,497,4,4,54999.0,34,18,6,12,5,0.0,274995.0,274995.0,0.0,0.0,0.0,0.0,0.0,4.824521
19685,2025-11-01,1,11,4,2025,2,9,497,4,4,54999.0,34,18,6,12,5,0.0,274995.0,274995.0,5.0,0.0,0.0,0.0,0.0,4.966806
12865,2024-12-15,15,12,4,2024,3,9,497,4,4,54999.0,50,54,12,22,16,0.0,879984.0,879984.0,0.0,0.0,0.0,0.0,0.0,4.573923
18379,2025-12-16,16,12,4,2025,5,9,497,4,4,54999.0,50,54,12,22,16,0.0,879984.0,879984.0,16.0,0.0,0.0,0.0,0.0,15.770742
22865,2026-06-17,17,6,2,2026,6,9,497,4,4,54999.0,50,54,12,22,16,0.0,879984.0,879984.0,16.0,0.0,0.0,0.0,0.0,15.558798
15103,2024-10-10,10,10,4,2024,4,9,497,4,4,54999.0,62,133,36,27,2,10.0,109998.0,98998.2,0.0,0.0,0.0,0.0,0.0,3.9839494
20617,2025-07-10,10,7,3,2025,4,9,497,4,4,54999.0,62,133,36,27,2,10.0,109998.0,98998.2,2.0,0.0,0.0,0.0,0.0,1.8672009
14348,2024-09-08,8,9,3,2024,3,9,497,4,4,54999.0,83,112,29,21,2,10.0,109998.0,98998.2,0.0,0.0,0.0,0.0,0.0,2.6152678
19862,2025-07-08,8,7,3,2025,5,9,497,4,4,54999.0,83,112,29,21,2,10.0,109998.0,98998.2,2.0,0.0,0.0,0.0,0.0,1.8647349
15221,2024-11-22,22,11,4,2024,0,9,497,4,4,54999.0,97,106,26,14,3,0.0,164997.0,164997.0,0.0,0.0,0.0,0.0,0.0,4.702397
20735,2025-11-23,23,11,4,2025,3,9,497,4,4,54999.0,97,106,26,14,3,0.0,164997.0,164997.0,3.0,0.0,0.0,0.0,0.0,2.945551
12723,2024-11-22,22,11,4,2024,0,9,497,4,4,54999.0,102,171,44,15,10,10.0,549990.0,494991.0,0.0,0.0,0.0,0.0,0.0,6.59492
18237,2025-11-23,23,11,4,2025,3,9,497,4,4,54999.0,102,171,44,15,10,10.0,549990.0,494991.0,10.0,0.0,0.0,0.0,0.0,10.058884
22723,2026-04-06,6,4,2,2026,1,9,497,4,4,54999.0,102,171,44,15,10,10.0,549990.0,494991.0,10.0,0.0,0.0,0.0,0.0,9.904432
13497,2024-05-19,19,5,2,2024,3,9,497,4,4,54999.0,161,150,40,22,5,0.0,274995.0,274995.0,0.0,0.0,0.0,0.0,0.0,10.844668
19011,2025-05-18,18,5,2,2025,3,9,497,4,4,54999.0,161,150,40,22,5,0.0,274995.0,274995.0,5.0,0.0,0.0,0.0,0.0,5.265795
23497,2026-02-25,25,2,1,2026,6,9,497,4,4,54999.0,161,150,40,22,5,0.0,274995.0,274995.0,5.0,0.0,0.0,0.0,0.0,6.007654
16708,2024-04-12,12,4,2,2024,0,9,497,4,4,54999.0,162,151,40,22,1,10.0,54999.0,49499.1,0.0,0.0,0.0,0.0,0.0,5.6985908
22222,2025-04-12,12,4,2,2025,2,9,497,4,4,54999.0,162,151,40,22,1,10.0,54999.0,49499.1,1.0,0.0,0.0,0.0,0.0,1.0510813
15178,2024-08-09,9,8,3,2024,0,9,497,4,4,54999.0,178,121,33,21,3,0.0,164997.0,164997.0,0.0,0.0,0.0,0.0,0.0,3.7135258
20692,2025-04-09,9,4,2,2025,6,9,497,4,4,54999.0,178,121,33,21,3,0.0,164997.0,164997.0,3.0,0.0,0.0,0.0,0.0,2.7813277
15061,2024-11-01,1,11,4,2024,0,9,497,4,4,54999.0,181,221,64,21,3,0.0,164997.0,164997.0,0.0,0.0,0.0,0.0,0.0,3.0874515
20575,2025-11-01,1,11,4,2025,2,9,497,4,4,54999.0,181,221,64,21,3,0.0,164997.0,164997.0,3.0,0.0,0.0,0.0,0.0,2.9973066
16254,2024-12-20,20,12,4,2024,0,9,497,4,4,54999.0,190,180,48,6,5,0.0,274995.0,274995.0,0.0,0.0,0.0,0.0,0.0,5.583243
21768,2025-12-20,20,12,4,2025,2,9,497,4,4,54999.0,190,180,48,6,5,0.0,274995.0,274995.0,5.0,0.0,0.0,0.0,0.0,4.955164
16753,2024-10-09,9,10,4,2024,6,9,497,4,4,54999.0,191,181,48,6,1,5.0,54999.0,52249.05,0.0,0.0,0.0,0.0,0.0,4.7664757
22267,2025-08-09,9,8,3,2025,2,9,497,4,4,54999.0,191,181,48,6,1,5.0,54999.0,52249.05,1.0,0.0,0.0,0.0,0.0,0.9363867
13809,2024-03-11,11,3,1,2024,1,9,497,4,4,54999.0,221,61,14,19,5,20.0,274995.0,219996.0,0.0,0.0,0.0,0.0,0.0,3.32709
19323,2025-02-11,11,2,1,2025,5,9,497,4,4,54999.0,221,61,14,19,5,20.0,274995.0,219996.0,5.0,0.0,0.0,0.0,0.0,4.879489
23809,2026-05-23,23,5,2,2026,2,9,497,4,4,54999.0,221,61,14,19,5,20.0,274995.0,219996.0,5.0,0.0,0.0,0.0,0.0,4.966475
14222,2024-09-06,6,9,3,2024,0,10,98,4,1,2999.0,60,135,36,27,3,15.0,8997.0,7647.45,0.0,0.0,0.0,0.0,0.0,3.9720147
19736,2025-08-06,6,8,3,2025,6,10,98,4,1,2999.0,60,135,36,27,3,15.0,8997.0,7647.45,3.0,0.0,0.0,0.0,0.0,3.2110088
15371,2024-08-09,9,8,3,2024,0,10,98,4,1,2999.0,69,191,50,15,1,5.0,2999.0,2849.05,0.0,0.0,0.0,0.0,0.0,4.161501
20885,2025-05-09,9,5,2,2025,0,10,98,4,1,2999.0,69,191,50,15,1,5.0,2999.0,2849.05,1.0,0.0,0.0,0.0,0.0,1.5186808
15555,2024-06-06,6,6,2,2024,4,11,297,9,21,606.0,1,154,42,15,1,0.0,606.0,606.0,0.0,0.0,0.0,0.0,0.0,2.511389
21069,2025-05-06,6,5,2,2025,5,11,297,9,21,606.0,1,154,42,15,1,0.0,606.0,606.0,1.0,0.0,0.0,0.0,0.0,0.72069037
13286,2024-07-09,9,7,3,2024,5,11,297,9,21,606.0,69,191,50,15,3,0.0,1818.0,1818.0,0.0,0.0,0.0,0.0,0.0,3.3637652
18800,2025-01-09,9,1,1,2025,4,11,297,9,21,606.0,69,191,50,15,3,0.0,1818.0,1818.0,3.0,0.0,0.0,0.0,0.0,2.7493603
23286,2026-04-15,15,4,2,2026,6,11,297,9,21,606.0,69,191,50,15,3,0.0,1818.0,1818.0,3.0,0.0,0.0,0.0,0.0,2.6217935
13628,2024-06-05,5,6,2,2024,6,11,297,9,21,606.0,82,114,29,21,1,0.0,606.0,606.0,0.0,0.0,0.0,0.0,0.0,1.9314393
19142,2025-05-05,5,5,2,2025,1,11,297,9,21,606.0,82,114,29,21,1,0.0,606.0,606.0,1.0,0.0,0.0,0.0,0.0,0.6114871
23628,2026-02-20,20,2,1,2026,0,11,297,9,21,606.0,82,114,29,21,1,0.0,606.0,606.0,1.0,0.0,0.0,0.0,0.0,1.4736922
15119,2024-12-30,30,12,4,2024,1,11,297,9,21,606.0,134,198,52,7,1,20.0,606.0,484.8,0.0,0.0,0.0,0.0,0.0,5.7441998
20633,2025-12-30,30,12,4,2025,5,11,297,9,21,606.0,134,198,52,7,1,20.0,606.0,484.8,1.0,0.0,0.0,0.0,0.0,1.8930497
13112,2024-09-25,25,9,3,2024,6,12,49,1,2,813.0,6,158,42,15,2,20.0,1626.0,1300.8,0.0,0.0,0.0,0.0,0.0,5.9435606
18626,2025-09-22,22,9,3,2025,1,12,49,1,2,813.0,6,158,42,15,2,20.0,1626.0,1300.8,2.0,0.0,0.0,0.0,0.0,2.4976017
23112,2026-04-25,25,4,2,2026,2,12,49,1,2,813.0,6,158,42,15,2,20.0,1626.0,1300.8,2.0,0.0,0.0,0.0,0.0,2.618234
15790,2024-03-18,18,3,1,2024,1,12,49,1,2,813.0,16,67,16,5,2,5.0,1626.0,1544.7,0.0,0.0,0.0,0.0,0.0,5.13202
21304,2025-03-15,15,3,1,2025,2,12,49,1,2,813.0,16,67,16,5,2,5.0,1626.0,1544.7,2.0,0.0,0.0,0.0,0.0,2.3365428
14464,2024-12-27,27,12,4,2024,0,12,49,1,2,813.0,34,18,6,12,2,0.0,1626.0,1626.0,0.0,0.0,0.0,0.0,0.0,3.9202156
19978,2025-12-27,27,12,4,2025,2,12,49,1,2,813.0,34,18,6,12,2,0.0,1626.0,1626.0,2.0,0.0,0.0,0.0,0.0,2.0456314
15907,2024-07-11,11,7,3,2024,4,12,49,1,2,813.0,36,92,24,23,5,0.0,4065.0,4065.0,0.0,0.0,0.0,0.0,0.0,3.73622
21421,2025-08-11,11,8,3,2025,1,12,49,1,2,813.0,36,92,24,23,5,0.0,4065.0,4065.0,5.0,0.0,0.0,0.0,0.0,5.262519
15967,2024-01-23,23,1,1,2024,5,12,49,1,2,813.0,53,47,12,22,1,10.0,813.0,731.7,0.0,0.0,0.0,0.0,0.0,3.335782
21481,2025-01-22,22,1,1,2025,6,12,49,1,2,813.0,53,47,12,22,1,10.0,813.0,731.7,1.0,0.0,0.0,0.0,0.0,0.6280152
14841,2024-11-21,21,11,4,2024,4,12,49,1,2,813.0,57,137,36,27,4,0.0,3252.0,3252.0,0.0,0.0,0.0,0.0,0.0,2.3015554
20355,2025-11-21,21,11,4,2025,0,12,49,1,2,813.0,57,137,36,27,4,0.0,3252.0,3252.0,4.0,0.0,0.0,0.0,0.0,3.9995773
13462,2024-11-08,8,11,4,2024,0,12,49,1,2,813.0,60,135,36,27,5,0.0,4065.0,4065.0,0.0,0.0,0.0,0.0,0.0,3.7474558
18976,2025-08-08,8,8,3,2025,0,12,49,1,2,813.0,60,135,36,27,5,0.0,4065.0,4065.0,5.0,0.0,0.0,0.0,0.0,4.832923
23462,2026-01-04,4,1,1,2026,3,12,49,1,2,813.0,60,135,36,27,5,0.0,4065.0,4065.0,5.0,0.0,0.0,0.0,0.0,4.7829723
13200,2024-02-28,28,2,1,2024,6,12,49,1,2,813.0,75,4,1,7,1,0.0,813.0,813.0,0.0,0.0,0.0,0.0,0.0,2.335212
18714,2025-02-28,28,2,1,2025,0,12,49,1,2,813.0,75,4,1,7,1,0.0,813.0,813.0,1.0,0.0,0.0,0.0,0.0,0.73297524
23200,2026-01-21,21,1,1,2026,6,12,49,1,2,813.0,75,4,1,7,1,0.0,813.0,813.0,1.0,0.0,0.0,0.0,0.0,0.8668176
15072,2024-02-28,28,2,1,2024,6,12,49,1,2,813.0,77,5,1,7,3,0.0,2439.0,2439.0,0.0,0.0,0.0,0.0,0.0,2.2948449
20586,2025-02-28,28,2,1,2025,0,12,49,1,2,813.0,77,5,1,7,3,0.0,2439.0,2439.0,3.0,0.0,0.0,0.0,0.0,2.6740532
12247,2024-02-06,6,2,1,2024,5,12,49,1,2,813.0,78,8,1,7,5,0.0,4065.0,4065.0,0.0,0.0,0.0,0.0,0.0,2.934153
17761,2025-01-06,6,1,1,2025,1,12,49,1,2,813.0,78,8,1,7,5,0.0,4065.0,4065.0,5.0,0.0,0.0,0.0,0.0,4.83897
17247,2026-03-03,3,3,1,2026,5,12,49,1,2,813.0,78,8,1,7,5,0.0,4065.0,4065.0,5.0,0.0,0.0,0.0,0.0,4.770589
12605,2024-01-26,26,1,1,2024,0,12,49,1,2,813.0,81,113,29,21,5,0.0,4065.0,4065.0,0.0,0.0,0.0,0.0,0.0,2.1683383
18119,2025-01-26,26,1,1,2025,3,12,49,1,2,813.0,81,113,29,21,5,0.0,4065.0,4065.0,5.0,0.0,0.0,0.0,0.0,4.721408
22605,2026-09-01,1,9,3,2026,5,12,49,1,2,813.0,81,113,29,21,5,0.0,4065.0,4065.0,5.0,0.0,0.0,0.0,0.0,4.710381
14581,2024-09-08,8,9,3,2024,3,12,49,1,2,813.0,85,141,38,25,1,0.0,813.0,813.0,0.0,0.0,0.0,0.0,0.0,2.0588746
20095,2025-07-08,8,7,3,2025,5,12,49,1,2,813.0,85,141,38,25,1,0.0,813.0,813.0,1.0,0.0,0.0,0.0,0.0,0.9122613
13392,2024-08-09,9,8,3,2024,0,12,49,1,2,813.0,91,214,59,7,2,5.0,1626.0,1544.7,0.0,0.0,0.0,0.0,0.0,2.0242953
18906,2025-05-09,9,5,2,2025,0,12,49,1,2,813.0,91,214,59,7,2,5.0,1626.0,1544.7,2.0,0.0,0.0,0.0,0.0,2.251522
23392,2026-04-16,16,4,2,2026,4,12,49,1,2,813.0,91,214,59,7,2,5.0,1626.0,1544.7,2.0,0.0,0.0,0.0,0.0,2.076944
12158,2024-03-08,8,3,1,2024,0,12,49,1,2,813.0,99,107,26,14,3,5.0,2439.0,2317.05,0.0,0.0,0.0,0.0,0.0,2.9657347
17672,2025-02-08,8,2,1,2025,2,12,49,1,2,813.0,99,107,26,14,3,5.0,2439.0,2317.05,3.0,0.0,0.0,0.0,0.0,2.9106653
17158,2026-03-29,29,3,1,2026,3,12,49,1,2,813.0,99,107,26,14,3,5.0,2439.0,2317.05,3.0,0.0,0.0,0.0,0.0,2.908467
16653,2024-01-08,8,1,1,2024,1,12,49,1,2,813.0,101,170,44,15,2,5.0,1626.0,1544.7,0.0,0.0,0.0,0.0,0.0,3.3990383
22167,2025-07-31,31,7,3,2025,4,12,49,1,2,813.0,101,170,44,15,2,5.0,1626.0,1544.7,2.0,0.0,0.0,0.0,0.0,2.1314263
15685,2024-03-19,19,3,1,2024,5,12,49,1,2,813.0,107,58,13,22,3,0.0,2439.0,2439.0,0.0,0.0,0.0,0.0,0.0,2.9896095
