transaction_id,product_id,product_name,category,sale_date,unit_price,discount,quantity,gross_amount,net_amount
T000260,PRD021,Beauty Skin Care Alpha 021,Beauty,2025-01-16,750.0,25,34,25500.0,19125.0
T000261,PRD409,Home Appliances Laundry Core 409,Home Appliances,2025-09-30,10436.0,20,14,146104.0,116883.2
T000262,PRD047,Grocery Snacks Edge 047,Grocery,2025-12-04,1130.0,40,42,47460.0,28476.0
T000263,PRD062,Grocery Snacks Prime 062,Grocery,2025-11-10,1475.0,15,28,41300.0,35105.0
T000264,PRD215,Sports Cycling Lite 215,Sports,2025-07-21,6204.0,5,18,111672.0,106088.4
T000265,PRD119,Pet Care Pet Health Core 119,Pet Care,2025-07-29,2410.0,0,7,16870.0,16870.0
T000266,PRD487,Books Education Edge 487,Books,2025-01-22,1228.0,0,5,6140.0,6140.0
T000267,PRD433,Stationery Art Supplies Nova 433,Stationery,2025-04-22,1192.0,0,8,9536.0,9536.0
T000268,PRD240,Garden Irrigation Flex 240,Garden,2025-05-26,3219.0,5,9,28971.0,27522.45
T000269,PRD371,Health Supplements Alpha 371,Health,2025-03-21,3926.0,5,21,82446.0,78323.7
T000270,PRD180,Garden Irrigation Flex 180,Garden,2025-11-10,2439.0,15,14,34146.0,29024.1
T000271,PRD381,Beauty Skin Care Alpha 381,Beauty,2025-08-26,1910.0,20,37,70670.0,56536.0
T000272,PRD034,Home Appliances Laundry Max 034,Home Appliances,2025-02-18,8061.0,0,12,96732.0,96732.0
T000273,PRD019,Home Appliances Laundry Core 019,Home Appliances,2025-09-19,5166.0,10,14,72324.0,65091.6
T000274,PRD382,Books Education Prime 382,Books,2025-09-30,1243.0,15,13,16159.0,13735.15
T000275,PRD493,Stationery Art Supplies Nova 493,Stationery,2026-01-01,652.0,15,17,11084.0,9421.4
T000276,PRD400,Furniture Dining Flex 400,Furniture,2025-11-12,41399.0,30,14,579586.0,405710.2
T000277,PRD033,Apparel Formal Wear Nova 033,Apparel,2025-10-03,1752.0,5,24,42048.0,39945.6
T000278,PRD225,Garden Irrigation Lite 225,Garden,2025-10-20,3024.0,10,18,54432.0,48988.8
T000279,PRD427,Books Education Edge 427,Books,2025-05-03,208.0,10,29,6032.0,5428.8
T000280,PRD168,Apparel Formal Wear Plus 168,Apparel,2025-11-15,2787.0,15,57,158859.0,135030.15
T000281,PRD317,Grocery Snacks Edge 317,Grocery,2025-01-25,140.0,10,40,5600.0,5040.0
T000282,PRD327,Automotive Bike Care Edge 327,Automotive,2025-11-26,618.0,5,16,9888.0,9393.6
T000283,PRD005,Yoga Mat Pro,Sports,2025-04-16,1499.0,5,13,19487.0,18512.65
T000284,PRD412,Books Education Prime 412,Books,2025-01-04,1753.0,0,23,40319.0,40319.0
T000285,PRD185,Sports Cycling Lite 185,Sports,2025-11-04,4194.0,25,29,121626.0,91219.5
T000286,PRD164,Pet Care Pet Health Max 164,Pet Care,2025-10-26,265.0,10,14,3710.0,3339.0
T000287,PRD230,Sports Cycling Flex 230,Sports,2025-05-13,7209.0,15,14,100926.0,85787.1
T000288,PRD125,Sports Cycling Lite 125,Sports,2025-11-28,8674.0,0,9,78066.0,78066.0
T000289,PRD215,Sports Cycling Lite 215,Sports,2025-02-27,6204.0,5,19,117876.0,111982.2
T000290,PRD040,Furniture Dining Flex 040,Furniture,2025-02-26,10439.0,0,8,83512.0,83512.0
T000291,PRD160,Furniture Dining Flex 160,Furniture,2025-05-11,35759.0,0,5,178795.0,178795.0
T000292,PRD005,Yoga Mat Pro,Sports,2025-09-20,1499.0,0,14,20986.0,20986.0
T000293,PRD489,Footwear Formal Shoes Core 489,Footwear,2025-04-28,6916.0,0,12,82992.0,82992.0
T000294,PRD477,Automotive Bike Care Edge 477,Automotive,2025-05-15,7668.0,20,16,122688.0,98150.4
T000295,PRD186,Beauty Skin Care Pro 186,Beauty,2025-09-16,865.0,5,13,11245.0,10682.75
T000296,PRD039,Footwear Formal Shoes Core 039,Footwear,2025-05-16,2566.0,20,40,102640.0,82112.0
T000297,PRD134,Pet Care Pet Health Max 134,Pet Care,2025-05-06,2695.0,15,24,64680.0,54978.0
T000298,PRD321,Beauty Skin Care Alpha 321,Beauty,2025-08-13,2550.0,5,16,40800.0,38760.0
T000299,PRD130,Furniture Dining Flex 130,Furniture,2025-07-13,29429.0,0,6,176574.0,176574.0
T000300,PRD187,Books Education Edge 187,Books,2025-12-13,1528.0,0,11,16808.0,16808.0
T000301,PRD434,Pet Care Pet Health Max 434,Pet Care,2025-07-31,2395.0,10,18,43110.0,38799.0
T000302,PRD470,Sports Cycling Flex 470,Sports,2025-09-17,6289.0,5,19,119491.0,113516.45
T000303,PRD085,Furniture Dining Lite 085,Furniture,2025-04-06,19934.0,0,10,199340.0,199340.0
T000304,PRD239,Pet Care Pet Health Core 239,Pet Care,2025-05-09,1690.0,30,13,21970.0,15379.0
T000305,PRD336,Beauty Skin Care Pro 336,Beauty,2025-07-10,515.0,15,15,7725.0,6566.25
T000306,PRD166,Electronics Mobiles Pro 166,Electronics,2025-01-17,23741.0,5,12,284892.0,270647.4
T000307,PRD460,Furniture Dining Flex 460,Furniture,2025-03-23,9059.0,25,16,144944.0,108708.0
T000308,PRD385,Furniture Dining Lite 385,Furniture,2025-09-10,38234.0,5,6,229404.0,217933.8
T000309,PRD369,Footwear Formal Shoes Core 369,Footwear,2025-04-12,556.0,10,23,12788.0,11509.2
T000310,PRD383,Toys Board Games Nova 383,Toys,2025-03-05,806.0,20,21,16926.0,13540.8
T000311,PRD490,Furniture Dining Flex 490,Furniture,2025-06-13,15389.0,5,7,107723.0,102336.85
T000312,PRD187,Books Education Edge 187,Books,2025-09-05,1528.0,5,10,15280.0,14516.0
T000313,PRD330,Garden Irrigation Flex 330,Garden,2025-08-28,4389.0,10,9,39501.0,35550.9
T000314,PRD060,Garden Irrigation Flex 060,Garden,2025-02-27,879.0,0,9,7911.0,7911.0
T000315,PRD213,Apparel Formal Wear Nova 213,Apparel,2025-11-12,4632.0,5,34,157488.0,149613.6
T000316,PRD076,Electronics Mobiles Pro 076,Electronics,2025-11-10,11411.0,0,11,125521.0,125521.0
T000317,PRD485,Sports Cycling Lite 485,Sports,2025-07-01,7294.0,0,11,80234.0,80234.0
T000318,PRD163,Stationery Art Supplies Nova 163,Stationery,2025-02-08,622.0,5,16,9952.0,9454.4
T000319,PRD292,Books Education Prime 292,Books,2025-07-24,1513.0,0,14,21182.0,21182.0
T000320,PRD489,Footwear Formal Shoes Core 489,Footwear,2025-05-20,6916.0,10,18,124488.0,112039.2
T000321,PRD079,Home Appliances Laundry Core 079,Home Appliances,2025-03-08,16746.0,25,34,569364.0,427023.0
T000322,PRD095,Sports Cycling Lite 095,Sports,2025-10-26,6664.0,10,26,173264.0,155937.6
T000323,PRD051,Beauty Skin Care Alpha 051,Beauty,2025-12-04,1680.0,0,24,40320.0,40320.0
T000324,PRD331,Electronics Mobiles Alpha 331,Electronics,2025-04-30,46346.0,5,13,602498.0,572373.1
T000325,PRD026,Health Supplements Pro 026,Health,2025-03-25,1161.0,0,12,13932.0,13932.0
T000326,PRD005,Yoga Mat Pro,Sports,2025-07-11,1499.0,0,8,11992.0,11992.0
T000327,PRD367,Books Education Edge 367,Books,2025-08-24,988.0,10,30,29640.0,26676.0
T000328,PRD020,Sports Cycling Flex 020,Sports,2025-08-16,1639.0,20,38,62282.0,49825.6
T000329,PRD493,Stationery Art Supplies Nova 493,Stationery,2025-06-17,652.0,15,14,9128.0,7758.8
T000330,PRD241,Electronics Mobiles Alpha 241,Electronics,2025-09-20,34016.0,0,8,272128.0,272128.0
T000331,PRD441,Beauty Skin Care Alpha 441,Beauty,2025-01-30,1270.0,0,19,24130.0,24130.0
T000332,PRD346,Electronics Mobiles Pro 346,Electronics,2025-05-25,48401.0,0,6,290406.0,290406.0
T000333,PRD480,Garden Irrigation Flex 480,Garden,2025-05-11,1339.0,5,14,18746.0,17808.7
T000334,PRD429,Footwear Formal Shoes Core 429,Footwear,2025-12-16,3736.0,0,22,82192.0,82192.0
T000335,PRD208,Stationery Art Supplies Plus 208,Stationery,2025-07-03,1117.0,20,17,18989.0,15191.2
T000336,PRD449,Pet Care Pet Health Core 449,Pet Care,2025-05-23,2680.0,0,17,45560.0,45560.0
T000337,PRD165,Garden Irrigation Lite 165,Garden,2025-06-18,2244.0,20,16,35904.0,28723.2
T000338,PRD114,Footwear Formal Shoes Max 114,Footwear,2025-12-02,6541.0,10,38,248558.0,223702.2
T000339,PRD138,Apparel Formal Wear Plus 138,Apparel,2025-05-24,1557.0,30,45,70065.0,49045.5
T000340,PRD138,Apparel Formal Wear Plus 138,Apparel,2025-06-26,1557.0,5,23,35811.0,34020.45
T000341,PRD160,Furniture Dining Flex 160,Furniture,2025-01-06,35759.0,10,8,286072.0,257464.8
T000342,PRD391,Electronics Mobiles Alpha 391,Electronics,2025-06-25,54566.0,15,6,327396.0,278286.6
T000343,PRD234,Footwear Formal Shoes Max 234,Footwear,2025-07-04,6401.0,20,27,172827.0,138261.6
T000344,PRD002,NoiseFit Pulse Watch,Electronics,2025-08-31,2499.0,0,9,22491.0,22491.0
T000345,PRD441,Beauty Skin Care Alpha 441,Beauty,2025-02-27,1270.0,0,20,25400.0,25400.0
T000346,PRD355,Furniture Dining Lite 355,Furniture,2025-06-09,31904.0,0,4,127616.0,127616.0
T000347,PRD275,Sports Cycling Lite 275,Sports,2025-07-25,1724.0,20,27,46548.0,37238.4
T000348,PRD399,Footwear Formal Shoes Core 399,Footwear,2025-08-10,2146.0,0,23,49358.0,49358.0
T000349,PRD487,Books Education Edge 487,Books,2025-05-17,1228.0,10,13,15964.0,14367.6
T000350,PRD029,Pet Care Pet Health Core 029,Pet Care,2025-12-19,700.0,0,9,6300.0,6300.0
T000351,PRD396,Beauty Skin Care Pro 396,Beauty,2025-06-28,2375.0,0,17,40375.0,40375.0
T000352,PRD088,Stationery Art Supplies Plus 088,Stationery,2025-03-29,997.0,0,24,23928.0,23928.0
T000353,PRD168,Apparel Formal Wear Plus 168,Apparel,2025-03-05,2787.0,0,22,61314.0,61314.0
T000354,PRD138,Apparel Formal Wear Plus 138,Apparel,2025-11-27,1557.0,0,31,48267.0,48267.0
T000355,PRD409,Home Appliances Laundry Core 409,Home Appliances,2025-11-29,10436.0,10,15,156540.0,140886.0
T000356,PRD187,Books Education Edge 187,Books,2025-02-14,1528.0,5,8,12224.0,11612.8
T000357,PRD453,Apparel Formal Wear Nova 453,Apparel,2025-02-23,972.0,10,24,23328.0,20995.2
T000358,PRD079,Home Appliances Laundry Core 079,Home Appliances,2025-03-28,16746.0,0,14,234444.0,234444.0
T000359,PRD499,Home Appliances Laundry Core 499,Home Appliances,2025-08-24,27806.0,5,12,333672.0,316988.4
T000360,PRD109,Home Appliances Laundry Core 109,Home Appliances,2025-01-26,22536.0,25,11,247896.0,185922.0
T000361,PRD045,Garden Irrigation Lite 045,Garden,2025-08-29,684.0,0,5,3420.0,3420.0
T000362,PRD140,Sports Cycling Flex 140,Sports,2025-03-03,1179.0,15,24,28296.0,24051.6
T000363,PRD172,Books Education Prime 172,Books,2025-10-16,1273.0,10,35,44555.0,40099.5
T000364,PRD298,Stationery Art Supplies Plus 298,Stationery,2025-01-14,907.0,5,17,15419.0,14648.05
T000365,PRD135,Garden Irrigation Lite 135,Garden,2025-03-11,1854.0,0,8,14832.0,14832.0
T000366,PRD449,Pet Care Pet Health Core 449,Pet Care,2025-07-10,2680.0,20,24,64320.0,51456.0
T000367,PRD132,Automotive Bike Care Prime 132,Automotive,2025-06-04,6453.0,0,8,51624.0,51624.0
T000368,PRD153,Apparel Formal Wear Nova 153,Apparel,2025-10-09,2172.0,10,29,62988.0,56689.2
T000369,PRD382,Books Education Prime 382,Books,2025-12-08,1243.0,5,13,16159.0,15351.05
T000370,PRD086,Health Supplements Pro 086,Health,2025-08-14,3381.0,5,26,87906.0,83510.7
T000371,PRD423,Apparel Formal Wear Nova 423,Apparel,2025-08-18,4242.0,0,20,84840.0,84840.0
T000372,PRD127,Books Education Edge 127,Books,2025-11-16,508.0,15,31,15748.0,13385.8
T000373,PRD254,Pet Care Pet Health Max 254,Pet Care,2025-09-27,1975.0,5,14,27650.0,26267.5
T000374,PRD143,Toys Board Games Nova 143,Toys,2025-02-28,846.0,10,29,24534.0,22080.6
T000375,PRD215,Sports Cycling Lite 215,Sports,2025-10-21,6204.0,5,26,161304.0,153238.8
T000376,PRD130,Furniture Dining Flex 130,Furniture,2025-08-15,29429.0,5,5,147145.0,139787.75
T000377,PRD396,Beauty Skin Care Pro 396,Beauty,2025-04-03,2375.0,0,18,42750.0,42750.0
T000378,PRD067,Books Education Edge 067,Books,2025-11-25,1288.0,10,33,42504.0,38253.6
T000379,PRD165,Garden Irrigation Lite 165,Garden,2025-10-29,2244.0,0,9,20196.0,20196.0
T000380,PRD365,Sports Cycling Lite 365,Sports,2025-05-21,7754.0,0,10,77540.0,77540.0
T000381,PRD322,Books Education Prime 322,Books,2025-12-06,223.0,0,19,4237.0,4237.0
T000382,PRD292,Books Education Prime 292,Books,2025-03-16,1513.0,15,29,43877.0,37295.45
T000383,PRD221,Health Supplements Alpha 221,Health,2025-06-14,3376.0,25,36,121536.0,91152.0
T000384,PRD027,Automotive Bike Care Edge 027,Automotive,2025-08-04,1518.0,0,5,7590.0,7590.0
T000385,PRD462,Automotive Bike Care Prime 462,Automotive,2025-06-24,6963.0,30,5,34815.0,24370.5
T000386,PRD162,Automotive Bike Care Prime 162,Automotive,2025-01-06,363.0,0,11,3993.0,3993.0
T000387,PRD158,Toys Board Games Plus 158,Toys,2025-08-13,1281.0,0,19,24339.0,24339.0
T000388,PRD463,Stationery Art Supplies Nova 463,Stationery,2025-05-08,322.0,10,17,5474.0,4926.6
T000389,PRD004,Organic Basmati Rice,Grocery,2025-07-25,799.0,0,25,19975.0,19975.0
T000390,PRD054,Footwear Formal Shoes Max 054,Footwear,2025-02-18,3361.0,25,21,70581.0,52935.75
T000391,PRD211,Electronics Mobiles Alpha 211,Electronics,2025-09-15,29906.0,25,21,628026.0,471019.5
T000392,PRD221,Health Supplements Alpha 221,Health,2025-11-06,3376.0,0,26,87776.0,87776.0
T000393,PRD242,Grocery Snacks Prime 242,Grocery,2025-11-06,215.0,0,30,6450.0,6450.0
T000394,PRD275,Sports Cycling Lite 275,Sports,2025-05-20,1724.0,0,15,25860.0,25860.0
T000395,PRD246,Beauty Skin Care Pro 246,Beauty,2025-04-21,225.0,25,39,8775.0,6581.25
T000396,PRD481,Electronics Mobiles Alpha 481,Electronics,2025-10-19,11896.0,30,30,356880.0,249816.0
T000397,PRD423,Apparel Formal Wear Nova 423,Apparel,2025-07-30,4242.0,25,41,173922.0,130441.5
T000398,PRD386,Health Supplements Pro 386,Health,2025-05-02,4481.0,10,18,80658.0,72592.2
T000399,PRD258,Apparel Formal Wear Plus 258,Apparel,2025-07-24,1977.0,10,20,39540.0,35586.0
T000400,PRD056,Health Supplements Pro 056,Health,2025-12-24,2271.0,0,13,29523.0,29523.0
T000401,PRD034,Home Appliances Laundry Max 034,Home Appliances,2025-05-30,8061.0,10,14,112854.0,101568.6
T000402,PRD199,Home Appliances Laundry Core 199,Home Appliances,2025-02-17,4906.0,5,9,44154.0,41946.3
T000403,PRD059,Pet Care Pet Health Core 059,Pet Care,2025-01-31,1270.0,5,9,11430.0,10858.5
T000404,PRD023,Toys Board Games Nova 023,Toys,2025-03-20,866.0,0,17,14722.0,14722.0
T000405,PRD483,Apparel Formal Wear Nova 483,Apparel,2025-09-29,2202.0,15,37,81474.0,69252.9
T000406,PRD043,Stationery Art Supplies Nova 043,Stationery,2025-11-11,502.0,0,16,8032.0,8032.0
T000407,PRD407,Grocery Snacks Edge 407,Grocery,2025-05-04,410.0,0,36,14760.0,14760.0
T000408,PRD272,Grocery Snacks Prime 272,Grocery,2025-04-30,905.0,0,20,18100.0,18100.0
T000409,PRD391,Electronics Mobiles Alpha 391,Electronics,2025-11-15,54566.0,15,8,436528.0,371048.8
T000410,PRD028,Stationery Art Supplies Plus 028,Stationery,2025-07-19,337.0,15,22,7414.0,6301.9
T000411,PRD009,UltraBook Air Laptop,Electronics,2025-12-24,54999.0,0,11,604989.0,604989.0
T000412,PRD131,Health Supplements Alpha 131,Health,2025-07-09,5046.0,0,14,70644.0,70644.0
T000413,PRD089,Pet Care Pet Health Core 089,Pet Care,2025-08-15,1840.0,30,28,51520.0,36064.0
T000414,PRD289,Home Appliances Laundry Core 289,Home Appliances,2025-10-15,22276.0,15,18,400968.0,340822.8
T000415,PRD336,Beauty Skin Care Pro 336,Beauty,2025-06-23,515.0,5,12,6180.0,5871.0
T000416,PRD054,Footwear Formal Shoes Max 054,Footwear,2025-08-03,3361.0,25,24,80664.0,60498.0
T000417,PRD364,Home Appliances Laundry Max 364,Home Appliances,2025-08-10,1751.0,0,6,10506.0,10506.0
T000418,PRD134,Pet Care Pet Health Max 134,Pet Care,2025-05-29,2695.0,5,21,56595.0,53765.25
T000419,PRD300,Garden Irrigation Flex 300,Garden,2025-04-10,3999.0,0,7,27993.0,27993.0
T000420,PRD409,Home Appliances Laundry Core 409,Home Appliances,2025-10-26,10436.0,10,16,166976.0,150278.4
T000421,PRD492,Automotive Bike Care Prime 492,Automotive,2025-05-02,873.0,5,7,6111.0,5805.45
T000422,PRD131,Health Supplements Alpha 131,Health,2025-05-22,5046.0,10,21,105966.0,95369.4
T000423,PRD294,Footwear Formal Shoes Max 294,Footwear,2025-08-27,3081.0,15,32,98592.0,83803.2
T000424,PRD144,Footwear Formal Shoes Max 144,Footwear,2025-10-03,1631.0,20,24,39144.0,31315.2
T000425,PRD269,Pet Care Pet Health Core 269,Pet Care,2025-02-02,2260.0,20,21,47460.0,37968.0
T000426,PRD386,Health Supplements Pro 386,Health,2025-06-11,4481.0,5,15,67215.0,63854.25
T000427,PRD201,Beauty Skin Care Alpha 201,Beauty,2025-10-22,1330.0,15,46,61180.0,52003.0
T000428,PRD360,Garden Irrigation Flex 360,Garden,2025-10-29,4779.0,0,6,28674.0,28674.0
T000429,PRD254,Pet Care Pet Health Max 254,Pet Care,2025-10-21,1975.0,10,18,35550.0,31995.0
T000430,PRD256,Electronics Mobiles Pro 256,Electronics,2025-09-20,36071.0,0,12,432852.0,432852.0
T000431,PRD287,Grocery Snacks Edge 287,Grocery,2025-10-03,1250.0,5,40,50000.0,47500.0
T000432,PRD416,Health Supplements Pro 416,Health,2025-01-11,591.0,15,21,12411.0,10549.35
T000433,PRD238,Stationery Art Supplies Plus 238,Stationery,2025-11-12,247.0,0,13,3211.0,3211.0
T000434,PRD204,Footwear Formal Shoes Max 204,Footwear,2025-12-12,4811.0,0,14,67354.0,67354.0
T000435,PRD282,Automotive Bike Care Prime 282,Automotive,2025-12-21,6003.0,20,13,78039.0,62431.2
T000436,PRD038,Toys Board Games Plus 038,Toys,2025-12-21,1301.0,30,41,53341.0,37338.7
T000437,PRD474,Footwear Formal Shoes Max 474,Footwear,2025-06-08,6121.0,25,34,208114.0,156085.5
T000438,PRD485,Sports Cycling Lite 485,Sports,2025-12-26,7294.0,5,22,160468.0,152444.6
T000439,PRD086,Health Supplements Pro 086,Health,2025-09-03,3381.0,20,33,111573.0,89258.4
T000440,PRD131,Health Supplements Alpha 131,Health,2025-11-24,5046.0,0,20,100920.0,100920.0
T000441,PRD203,Toys Board Games Nova 203,Toys,2025-06-23,2586.0,15,27,69822.0,59348.7
T000442,PRD198,Apparel Formal Wear Plus 198,Apparel,2025-07-19,4017.0,10,33,132561.0,119304.9
T000443,PRD487,Books Education Edge 487,Books,2025-11-09,1228.0,5,11,13508.0,12832.6
T000444,PRD283,Stationery Art Supplies Nova 283,Stationery,2025-09-01,742.0,0,6,4452.0,4452.0
T000445,PRD224,Pet Care Pet Health Max 224,Pet Care,2025-01-14,1405.0,20,10,14050.0,11240.0
T000446,PRD094,Home Appliances Laundry Max 094,Home Appliances,2025-04-03,19641.0,0,13,255333.0,255333.0
T000447,PRD284,Pet Care Pet Health Max 284,Pet Care,2025-01-23,2545.0,5,14,35630.0,33848.5
T000448,PRD128,Toys Board Games Plus 128,Toys,2025-11-16,411.0,20,26,10686.0,8548.8
T000449,PRD304,Home Appliances Laundry Max 304,Home Appliances,2025-10-21,25171.0,0,6,151026.0,151026.0
T000450,PRD260,Sports Cycling Flex 260,Sports,2025-04-07,719.0,5,9,6471.0,6147.45
T000451,PRD364,Home Appliances Laundry Max 364,Home Appliances,2025-04-11,1751.0,20,15,26265.0,21012.0
T000452,PRD283,Stationery Art Supplies Nova 283,Stationery,2025-02-08,742.0,5,11,8162.0,7753.9
T000453,PRD004,Organic Basmati Rice,Grocery,2025-04-03,799.0,5,36,28764.0,27325.8
T000454,PRD088,Stationery Art Supplies Plus 088,Stationery,2025-09-28,997.0,35,51,50847.0,33050.55
T000455,PRD051,Beauty Skin Care Alpha 051,Beauty,2025-04-28,1680.0,10,26,43680.0,39312.0
T000456,PRD097,Books Education Edge 097,Books,2025-12-13,1798.0,0,22,39556.0,39556.0
T000457,PRD121,Electronics Mobiles Alpha 121,Electronics,2025-02-04,17576.0,0,10,175760.0,175760.0
T000458,PRD132,Automotive Bike Care Prime 132,Automotive,2025-06-30,6453.0,15,16,103248.0,87760.8
T000459,PRD482,Grocery Snacks Prime 482,Grocery,2025-10-10,335.0,25,66,22110.0,16582.5
T000460,PRD001,Smart LED Bulb,Electronics,2025-03-21,1299.0,5,9,11691.0,11106.45
T000461,PRD461,Health Supplements Alpha 461,Health,2025-10-13,2256.0,10,25,56400.0,50760.0
T000462,PRD239,Pet Care Pet Health Core 239,Pet Care,2025-09-22,1690.0,0,13,21970.0,21970.0
T000463,PRD120,Garden Irrigation Flex 120,Garden,2025-08-16,1659.0,15,14,23226.0,19742.1
T000464,PRD232,Books Education Prime 232,Books,2025-08-06,493.0,5,25,12325.0,11708.75
T000465,PRD186,Beauty Skin Care Pro 186,Beauty,2025-02-05,865.0,15,15,12975.0,11028.75
T000466,PRD031,Electronics Mobiles Alpha 031,Electronics,2025-08-16,5246.0,5,11,57706.0,54820.7
T000467,PRD380,Sports Cycling Flex 380,Sports,2025-03-28,8759.0,20,30,262770.0,210216.0
T000468,PRD310,Furniture Dining Flex 310,Furniture,2025-03-08,22409.0,5,13,291317.0,276751.15
T000469,PRD128,Toys Board Games Plus 128,Toys,2025-06-18,411.0,0,7,2877.0,2877.0
T000470,PRD372,Automotive Bike Care Prime 372,Automotive,2025-10-26,2733.0,20,14,38262.0,30609.6
T000471,PRD201,Beauty Skin Care Alpha 201,Beauty,2025-05-09,1330.0,15,35,46550.0,39567.5
T000472,PRD157,Books Education Edge 157,Books,2025-01-19,1018.0,0,8,8144.0,8144.0
T000473,PRD283,Stationery Art Supplies Nova 283,Stationery,2025-03-08,742.0,10,11,8162.0,7345.8
T000474,PRD302,Grocery Snacks Prime 302,Grocery,2025-12-21,1595.0,0,38,60610.0,60610.0
T000475,PRD389,Pet Care Pet Health Core 389,Pet Care,2025-01-08,1540.0,0,12,18480.0,18480.0
T000476,PRD145,Furniture Dining Lite 145,Furniture,2025-04-30,32594.0,5,7,228158.0,216750.1
T000477,PRD232,Books Education Prime 232,Books,2025-06-28,493.0,0,20,9860.0,9860.0
T000478,PRD145,Furniture Dining Lite 145,Furniture,2025-07-28,32594.0,5,6,195564.0,185785.8
T000479,PRD024,Footwear Formal Shoes Max 024,Footwear,2025-07-09,1771.0,0,13,23023.0,23023.0
T000480,PRD261,Beauty Skin Care Alpha 261,Beauty,2025-03-14,690.0,10,15,10350.0,9315.0
T000481,PRD338,Toys Board Games Plus 338,Toys,2025-06-12,3001.0,10,22,66022.0,59419.8
T000482,PRD398,Toys Board Games Plus 398,Toys,2025-01-17,1241.0,25,35,43435.0,32576.25
T000483,PRD441,Beauty Skin Care Alpha 441,Beauty,2025-11-09,1270.0,5,40,50800.0,48260.0
T000484,PRD054,Footwear Formal Shoes Max 054,Footwear,2025-10-22,3361.0,0,14,47054.0,47054.0
T000485,PRD472,Books Education Prime 472,Books,2025-11-17,973.0,15,36,35028.0,29773.8
T000486,PRD426,Beauty Skin Care Pro 426,Beauty,2025-05-22,805.0,5,14,11270.0,10706.5
T000487,PRD093,Apparel Formal Wear Nova 093,Apparel,2025-01-30,4212.0,5,18,75816.0,72025.2
T000488,PRD450,Garden Irrigation Flex 450,Garden,2025-02-11,949.0,15,21,19929.0,16939.65
T000489,PRD469,Home Appliances Laundry Core 469,Home Appliances,2025-02-03,22016.0,10,8,176128.0,158515.2
T000490,PRD176,Health Supplements Pro 176,Health,2025-10-04,1711.0,5,26,44486.0,42261.7
T000491,PRD051,Beauty Skin Care Alpha 051,Beauty,2025-04-26,1680.0,0,23,38640.0,38640.0
T000492,PRD192,Automotive Bike Care Prime 192,Automotive,2025-12-23,1773.0,10,13,23049.0,20744.1
T000493,PRD034,Home Appliances Laundry Max 034,Home Appliances,2025-11-16,8061.0,25,26,209586.0,157189.5
